ObservationID	Count	SpeciesID
RHOE_09.05_2011_12	18	1820
RHOE_09.05_2011_12	20	1860
RHOE_09.05_2011_12	3	1940
RHOE_09.05_2011_12	8	1960
RHOE_09.05_2011_12	4	1980
RHOE_09.05_2011_12	17	2030
RHOE_09.05_2011_12	3	4240
RHOE_09.05_2011_12	70	4290
RHOE_09.05_2011_12	32	5820
RHOE_09.05_2011_2	2	70
RHOE_09.05_2011_2	3	90
RHOE_09.05_2011_2	6	720
RHOE_09.05_2011_2	3	1220
RHOE_09.05_2011_2	4	1520
RHOE_09.05_2011_2	12	1660
RHOE_09.05_2011_2	1	1770
RHOE_09.05_2011_2	7	1780
RHOE_09.05_2011_2	4	1820
RHOE_09.05_2011_2	6	1840
RHOE_09.05_2011_2	45	1860
RHOE_09.05_2011_2	4	1940
RHOE_09.05_2011_2	6	1980
RHOE_09.05_2011_2	39	2030
RHOE_09.05_2011_2	8	4240
RHOE_09.05_2011_2	135	4290
RHOE_09.05_2011_2	25	5820
RHOE_09.05_2011_2	1	5900
RHOE_09.05_2012_1	2	90
RHOE_09.05_2012_1	5	1520
RHOE_09.05_2012_1	6	1820
RHOE_09.05_2012_1	19	1860
RHOE_09.05_2012_1	3	1960
RHOE_09.05_2012_1	4	1980
RHOE_09.05_2012_1	10	2030
RHOE_09.05_2012_1	1	4070
RHOE_09.05_2012_1	7	4240
RHOE_09.05_2012_1	98	4290
RHOE_09.05_2012_1	28	5820
RHOE_09.05_2012_11	1	70
RHOE_09.05_2012_11	2	90
RHOE_09.05_2012_11	3	720
RHOE_09.05_2012_11	1	1220
RHOE_09.05_2012_11	5	1520
RHOE_09.05_2012_11	10	1660
RHOE_09.05_2012_11	10	1780
RHOE_09.05_2012_11	20	1820
RHOE_09.05_2012_11	32	1860
RHOE_09.05_2012_11	1	1940
RHOE_09.05_2012_11	1	1960
RHOE_09.05_2012_11	2	1980
RHOE_09.05_2012_11	10	2030
RHOE_09.05_2012_11	2	4240
RHOE_09.05_2012_11	58	4290
RHOE_09.05_2012_11	8	5820
RHOE_09.05_2012_12	2	70
RHOE_09.05_2012_12	4	90
RHOE_09.05_2012_12	6	720
RHOE_09.05_2012_12	2	1220
RHOE_09.05_2012_12	5	1520
RHOE_09.05_2012_12	12	1660
RHOE_09.05_2012_12	22	1820
RHOE_09.05_2012_12	28	1860
RHOE_09.05_2012_12	1	1940
RHOE_09.05_2012_12	8	1960
RHOE_09.05_2012_12	8	1980
RHOE_09.05_2012_12	17	2030
RHOE_09.05_2012_12	1	4070
RHOE_09.05_2012_12	3	4240
RHOE_09.05_2012_12	82	4290
RHOE_09.05_2012_12	10	5820
RHOE_09.05_2012_2	2	70
RHOE_09.05_2012_2	3	90
RHOE_09.05_2012_2	8	720
RHOE_09.05_2012_2	6	1520
RHOE_09.05_2012_2	8	1660
RHOE_09.05_2012_2	12	1780
RHOE_09.05_2012_2	20	1860
RHOE_09.05_2012_2	2	1960
RHOE_09.05_2012_2	5	1980
RHOE_09.05_2012_2	13	2030
RHOE_09.05_2012_2	1	4070
RHOE_09.05_2012_2	4	4240
RHOE_09.05_2012_2	62	4290
RHOE_09.05_2012_2	7	5820
RHOE_09.05_2013_1	1	70
RHOE_09.05_2013_1	2	90
RHOE_09.05_2013_1	7	720
RHOE_09.05_2013_1	2	1220
RHOE_09.05_2013_1	4	1520
RHOE_09.05_2013_1	10	1660
RHOE_09.05_2013_1	6	1780
RHOE_09.05_2013_1	21	1820
RHOE_09.05_2013_1	6	1840
RHOE_09.05_2013_1	35	1860
RHOE_09.05_2013_1	3	1960
RHOE_09.05_2013_1	3	1980
RHOE_09.05_2013_1	16	2030
RHOE_09.05_2013_1	1	4070
RHOE_09.05_2013_1	8	4240
RHOE_09.05_2013_1	94	4290
RHOE_09.05_2013_1	16	5820
RHOE_09.05_2013_1	2	5920
RHOE_09.05_2013_11	7	720
RHOE_09.05_2013_11	1	1220
RHOE_09.05_2013_11	2	1520
RHOE_09.05_2013_11	12	1660
RHOE_09.05_2013_11	17	1820
RHOE_09.05_2013_11	20	1860
RHOE_09.05_2013_11	2	1940
RHOE_09.05_2013_11	15	2030
RHOE_09.05_2013_11	5	4240
RHOE_09.05_2013_11	44	4290
RHOE_09.05_2013_11	15	5820
RHOE_09.05_2013_12	1	70
RHOE_09.05_2013_12	1	90
RHOE_09.05_2013_12	2	1220
RHOE_09.05_2013_12	3	1520
RHOE_09.05_2013_12	4	1660
RHOE_09.05_2013_12	2	1780
RHOE_09.05_2013_12	14	1820
RHOE_09.05_2013_12	22	1860
RHOE_09.05_2013_12	7	2030
RHOE_09.05_2013_12	2	4240
RHOE_09.05_2013_12	84	4290
RHOE_09.05_2013_12	14	5820
RHOE_09.05_2013_2	1	1220
RHOE_09.05_2013_2	3	1520
RHOE_09.05_2013_2	6	1660
RHOE_09.05_2013_2	18	1820
RHOE_09.05_2013_2	13	1860
RHOE_09.05_2013_2	4	1960
RHOE_09.05_2013_2	14	2030
RHOE_09.05_2013_2	4	4240
RHOE_09.05_2013_2	82	4290
RHOE_09.05_2013_2	15	5820
RHOE_09.05_2014_1	1	70
RHOE_09.05_2014_1	3	90
RHOE_09.05_2014_1	3	720
RHOE_09.05_2014_1	2	1220
RHOE_09.05_2014_1	4	1520
RHOE_09.05_2014_1	12	1660
RHOE_09.05_2014_1	5	1780
RHOE_09.05_2014_1	18	1820
RHOE_09.05_2014_1	11	1860
RHOE_09.05_2014_1	3	1960
RHOE_09.05_2014_1	3	1980
RHOE_09.05_2014_1	8	2030
RHOE_09.05_2014_1	5	4240
RHOE_09.05_2014_1	34	4290
RHOE_09.05_2014_1	16	5820
RHOE_09.05_2014_2	2	90
RHOE_09.05_2014_2	8	720
RHOE_09.05_2014_2	4	1220
RHOE_09.05_2014_2	4	1520
RHOE_09.05_2014_2	12	1660
RHOE_09.05_2014_2	17	1820
RHOE_09.05_2014_2	24	1860
RHOE_09.05_2014_2	2	1940
RHOE_09.05_2014_2	4	1980
RHOE_09.05_2014_2	4	4240
RHOE_09.05_2014_2	64	4290
RHOE_09.06_1995_1	37	1860
RHOE_09.06_1995_1	1	1980
RHOE_09.06_1995_1	3	2030
RHOE_09.06_1995_1	22	4240
RHOE_09.06_1995_1	8	4290
RHOE_09.06_1995_1	100	5820
RHOE_09.06_1996_1	7	1860
RHOE_09.06_1996_1	3	2030
RHOE_09.06_1996_1	13	4240
RHOE_09.06_1996_1	13	4290
RHOE_09.06_1997_1	15	1860
RHOE_09.06_1997_1	2	2030
RHOE_09.06_1997_1	6	4240
RHOE_09.06_1997_1	20	4290
RHOE_09.06_1997_1	60	5820
RHOE_09.06_1997_1	1	5900
RHOE_09.06_1998_1	5	90
RHOE_09.06_1998_1	41	1860
RHOE_09.06_1998_1	35	1980
RHOE_09.06_1998_1	26	2030
RHOE_09.06_1998_1	33	4240
RHOE_09.06_1998_1	64	4290
RHOE_09.06_1998_1	436	5820
RHOE_09.06_1998_1	8	5900
RHOE_09.06_1999_1	8	1860
RHOE_09.06_1999_1	5	2030
RHOE_09.06_1999_1	15	4240
RHOE_09.06_1999_1	16	4290
RHOE_09.06_1999_1	10	5820
RHOE_09.06_2000_1	19	1860
RHOE_09.06_2000_1	12	4240
RHOE_09.06_2000_1	16	4290
RHOE_09.06_2000_1	81	5820
RHOE_09.06_2000_1	3	5900
RHOE_09.06_2001_1	18	1860
RHOE_09.06_2001_1	1	2030
RHOE_09.06_2001_1	16	4240
RHOE_09.06_2001_1	7	4290
RHOE_09.06_2001_1	60	5820
RHOE_09.06_2002_1	1	1220
RHOE_09.06_2002_1	35	1860
RHOE_09.06_2002_1	1	2030
RHOE_09.06_2002_1	20	4240
RHOE_09.06_2002_1	8	4290
RHOE_09.06_2002_1	72	5820
RHOE_09.06_2003_1	17	1860
RHOE_09.06_2003_1	6	4240
RHOE_09.06_2003_1	7	4290
RHOE_09.06_2003_1	53	5820
RHOE_09.06_2004_1	18	1860
RHOE_09.06_2004_1	2	1980
RHOE_09.06_2004_1	1	2030
RHOE_09.06_2004_1	13	4240
RHOE_09.06_2004_1	17	4290
RHOE_09.06_2004_1	3	5820
RHOE_09.06_2005_1	4	1860
RHOE_09.06_2005_1	1	2030
RHOE_09.06_2005_1	23	4240
RHOE_09.06_2005_1	9	4290
RHOE_09.06_2005_1	33	5820
RHOE_09.06_2006_1	2	1520
RHOE_09.06_2006_1	9	1860
RHOE_09.06_2006_1	1	2030
RHOE_09.06_2006_1	16	4240
RHOE_09.06_2006_1	6	4290
RHOE_09.06_2006_1	22	5820
RHOE_09.06_2007_1	11	4240
RHOE_09.06_2007_1	6	4290
RHOE_09.06_2007_1	11	5820
RHOE_09.06_2008_1	21	1860
RHOE_09.06_2008_1	12	4240
RHOE_09.06_2008_1	7	4290
RHOE_09.06_2008_1	10	5820
RHOE_09.06_2009_1	10	1860
RHOE_09.06_2009_1	9	4240
RHOE_09.06_2009_1	18	5820
RHOE_09.06_2010_1	13	1860
RHOE_09.06_2010_1	1	2030
RHOE_09.06_2010_1	15	4240
RHOE_09.06_2010_1	25	4290
RHOE_09.06_2010_1	17	5820
RHOE_09.06_2011_1	2	1520
RHOE_09.06_2011_1	9	1860
RHOE_09.06_2011_1	2	1980
RHOE_09.06_2011_1	1	2030
RHOE_09.06_2011_1	2	4240
RHOE_09.06_2011_1	24	4290
RHOE_09.06_2011_1	5	5820
RHOE_09.06_2012_1	2	1520
RHOE_09.06_2012_1	5	1660
RHOE_09.06_2012_1	2	1860
RHOE_09.06_2012_1	4	4240
RHOE_09.06_2012_1	15	4290
RHOE_09.06_2013_1	13	1860
RHOE_09.06_2013_1	2	4240
RHOE_09.06_2013_1	5	4290
RHOE_09.06_2013_1	6	5820
RHOE_09.06_2014_1	3	1660
RHOE_09.06_2014_1	2	1860
RHOE_09.06_2014_1	5	2030
RHOE_09.06_2014_1	1	4240
RHOE_09.06_2014_1	6	4290
RHOE_09.06_2014_1	2	5820
RHOE_09.07_1995_1	10	1860
RHOE_09.07_1995_1	1	4240
RHOE_09.07_1995_1	1	4290
RHOE_09.07_1995_1	3	5820
RHOE_09.07_2000_1	3	1860
RHOE_09.07_2000_1	2	4290
RHOE_09.07_2001_1	4	1860
RHOE_09.07_2001_1	2	4240
RHOE_09.07_2001_1	15	4290
RHOE_09.07_2002_1	1	1220
RHOE_09.07_2002_1	30	1860
RHOE_09.07_2002_1	2	4240
RHOE_09.07_2005_1	18	1780
RHOE_09.07_2005_1	16	1860
RHOE_09.07_2005_1	2	4290
RHOE_09.07_2007_1	1	70
RHOE_09.07_2007_1	12	1780
RHOE_09.07_2007_1	1	1840
RHOE_09.07_2007_1	25	1860
RHOE_09.07_2007_1	1	2030
RHOE_09.07_2007_1	1	4240
RHOE_09.07_2007_1	12	4290
RHOE_09.07_2008_1	2	1860
RHOE_09.07_2008_1	2	4290
RHOE_09.07_2008_11	1	1980
RHOE_09.07_2008_11	1	2030
RHOE_09.07_2008_11	3	4240
RHOE_09.07_2008_11	12	4290
RHOE_09.07_2008_12	1	70
RHOE_09.07_2008_12	3	1860
RHOE_09.07_2008_12	1	1980
RHOE_09.07_2008_12	9	2030
RHOE_09.07_2008_12	3	4240
RHOE_09.07_2008_12	12	4290
RHOE_09.07_2009_1	1	1220
RHOE_09.07_2009_2	4	4290
RHOE_09.07_2010_1	1	4070
RHOE_09.07_2011_1	5	1860
RHOE_09.07_2012_1	8	1860
RHOE_09.07_2012_1	6	4290
RHOE_09.07_2013_1	6	1860
RHOE_09.07_2013_1	2	4240
RHOE_09.07_2013_1	2	4290
RHOE_09.07_2014_1	17	1860
RHOE_09.07_2014_1	4	4290
RHOE_09.08_1997_1	1	1840
RHOE_09.08_1997_1	18	1860
RHOE_09.08_1997_1	42	4290
RHOE_09.08_1997_1	160	5820
RHOE_09.08_1997_1	17	5900
RHOE_09.08_1997_1	1	5920
RHOE_09.08_2000_1	25	1860
RHOE_09.08_2000_1	2	2030
RHOE_09.08_2000_1	2	4240
RHOE_09.08_2000_1	26	4290
RHOE_09.08_2000_1	90	5820
RHOE_09.08_2000_1	8	5900
RHOE_09.08_2001_1	1	90
RHOE_09.08_2001_1	10	1860
RHOE_09.08_2001_1	16	2030
RHOE_09.08_2001_1	6	4240
RHOE_09.08_2001_1	5	4290
RHOE_09.08_2001_1	86	5820
RHOE_09.08_2001_1	9	5900
RHOE_09.08_2002_1	1	1220
RHOE_09.08_2002_1	1	1520
RHOE_09.08_2002_1	16	1860
RHOE_09.08_2002_1	1	4240
RHOE_09.08_2002_1	22	4290
RHOE_09.08_2002_1	200	5820
RHOE_09.08_2002_1	6	5900
RHOE_09.08_2003_1	1	720
RHOE_09.08_2003_1	1	1520
RHOE_09.08_2003_1	68	4290
RHOE_09.08_2003_1	31	5820
RHOE_09.08_2003_1	2	5900
RHOE_09.08_2004_1	2	5820
RHOE_09.08_2004_1	1	5900
RHOE_09.08_2005_1	3	4240
RHOE_09.08_2005_1	2	4290
RHOE_09.08_2005_1	32	5820
RHOE_09.08_2005_1	2	5900
RHOE_09.08_2006_1	2	1520
RHOE_09.08_2006_1	4	1860
RHOE_09.08_2006_1	5	2030
RHOE_09.08_2006_1	99	4290
RHOE_09.08_2006_1	1	5820
RHOE_09.08_2007_1	3	70
RHOE_09.08_2007_1	2	90
RHOE_09.08_2007_1	4	720
RHOE_09.08_2007_1	1	1220
RHOE_09.08_2007_1	17	1860
RHOE_09.08_2007_1	16	1980
RHOE_09.08_2007_1	17	2030
RHOE_09.08_2007_1	7	4240
RHOE_09.08_2007_1	13	4290
RHOE_09.08_2007_1	50	5820
RHOE_09.08_2007_1	3	5900
RHOE_09.08_2007_11	5	70
RHOE_09.08_2007_11	2	720
RHOE_09.08_2007_11	1	1220
RHOE_09.08_2007_11	2	1520
RHOE_09.08_2007_11	14	1860
RHOE_09.08_2007_11	8	1980
RHOE_09.08_2007_11	21	2030
RHOE_09.08_2007_11	4	4240
RHOE_09.08_2007_11	27	4290
RHOE_09.08_2007_11	15	5820
RHOE_09.08_2007_12	11	70
RHOE_09.08_2007_12	1	90
RHOE_09.08_2007_12	3	720
RHOE_09.08_2007_12	2	1220
RHOE_09.08_2007_12	2	1520
RHOE_09.08_2007_12	3	1820
RHOE_09.08_2007_12	20	1860
RHOE_09.08_2007_12	2	1940
RHOE_09.08_2007_12	8	1980
RHOE_09.08_2007_12	30	2030
RHOE_09.08_2007_12	17	4240
RHOE_09.08_2007_12	47	4290
RHOE_09.08_2007_12	12	5820
RHOE_09.08_2007_12	1	20800
RHOE_09.08_2008_1	9	70
RHOE_09.08_2008_1	4	720
RHOE_09.08_2008_1	1	1220
RHOE_09.08_2008_1	2	1780
RHOE_09.08_2008_1	1	1840
RHOE_09.08_2008_1	27	1860
RHOE_09.08_2008_1	9	1980
RHOE_09.08_2008_1	33	2030
RHOE_09.08_2008_1	1	4070
RHOE_09.08_2008_1	20	4240
RHOE_09.08_2008_1	53	4290
RHOE_09.08_2008_1	28	5820
RHOE_09.08_2008_1	2	5900
RHOE_09.08_2008_2	7	70
RHOE_09.08_2008_2	1	90
RHOE_09.08_2008_2	5	720
RHOE_09.08_2008_2	1	1220
RHOE_09.08_2008_2	2	1520
RHOE_09.08_2008_2	3	1660
RHOE_09.08_2008_2	33	1860
RHOE_09.08_2008_2	14	1980
RHOE_09.08_2008_2	36	2030
RHOE_09.08_2008_2	15	4240
RHOE_09.08_2008_2	58	4290
RHOE_09.08_2008_2	6	5820
RHOE_09.08_2009_1	1	1860
RHOE_09.08_2009_11	1	70
RHOE_09.08_2009_11	1	720
RHOE_09.08_2009_11	1	1220
RHOE_09.08_2009_11	3	1660
RHOE_09.08_2009_11	5	1820
RHOE_09.08_2009_11	20	1860
RHOE_09.08_2009_11	31	1980
RHOE_09.08_2009_11	23	2030
RHOE_09.08_2009_11	2	4070
RHOE_09.08_2009_11	15	4240
RHOE_09.08_2009_11	48	4290
RHOE_09.08_2009_12	1	70
RHOE_09.08_2009_12	2	720
RHOE_09.08_2009_12	1	1220
RHOE_09.08_2009_12	18	1820
RHOE_09.08_2009_12	14	1860
RHOE_09.08_2009_12	12	1980
RHOE_09.08_2009_12	26	2030
RHOE_09.08_2009_12	1	4070
RHOE_09.08_2009_12	12	4240
RHOE_09.08_2009_12	47	4290
RHOE_09.08_2010_1	4	4240
RHOE_09.08_2010_11	1	70
RHOE_09.08_2010_11	2	90
RHOE_09.08_2010_11	3	720
RHOE_09.08_2010_11	1	1220
RHOE_09.08_2010_11	2	1520
RHOE_09.08_2010_11	2	1790
RHOE_09.08_2010_11	45	1820
RHOE_09.08_2010_11	1	1840
RHOE_09.08_2010_11	2	1940
RHOE_09.08_2010_11	8	1980
RHOE_09.08_2010_11	28	2030
RHOE_09.08_2010_11	2	4070
RHOE_09.08_2010_11	11	4240
RHOE_09.08_2010_11	54	4290
RHOE_09.08_2010_11	7	5820
RHOE_09.08_2010_12	1	1220
RHOE_09.08_2010_12	2	4070
RHOE_09.08_2010_12	3	4240
RHOE_09.08_2010_2	2	720
RHOE_09.08_2010_2	5	1860
RHOE_09.08_2010_2	1	4070
RHOE_09.08_2010_2	4	4240
RHOE_09.08_2011_1	3	720
RHOE_09.08_2011_1	1	1220
RHOE_09.08_2011_1	1	1520
RHOE_09.08_2011_1	17	1820
RHOE_09.08_2011_1	21	1860
RHOE_09.08_2011_1	11	1980
RHOE_09.08_2011_1	18	2030
RHOE_09.08_2011_1	1	4070
RHOE_09.08_2011_1	5	4240
RHOE_09.08_2011_1	20	4290
RHOE_09.08_2011_1	1	5820
RHOE_09.08_2011_11	1	70
RHOE_09.08_2011_11	2	90
RHOE_09.08_2011_11	4	720
RHOE_09.08_2011_11	2	1220
RHOE_09.08_2011_11	1	1520
RHOE_09.08_2011_11	3	1660
RHOE_09.08_2011_11	5	1820
RHOE_09.08_2011_11	31	1860
RHOE_09.08_2011_11	1	1940
RHOE_09.08_2011_11	4	1980
RHOE_09.08_2011_11	20	2030
RHOE_09.08_2011_11	3	4070
RHOE_09.08_2011_11	8	4240
RHOE_09.08_2011_11	29	4290
RHOE_09.08_2011_12	1	90
RHOE_09.08_2011_12	3	720
RHOE_09.08_2011_12	2	1220
RHOE_09.08_2011_12	2	1520
RHOE_09.08_2011_12	4	1780
RHOE_09.08_2011_12	11	1820
RHOE_09.08_2011_12	1	1840
RHOE_09.08_2011_12	41	1860
RHOE_09.08_2011_12	12	1980
RHOE_09.08_2011_12	31	2030
RHOE_09.08_2011_12	2	4070
RHOE_09.08_2011_12	11	4240
RHOE_09.08_2011_12	32	4290
RHOE_09.08_2011_12	6	5820
RHOE_09.08_2012_1	1	70
RHOE_09.08_2012_1	4	720
RHOE_09.08_2012_1	1	1220
RHOE_09.08_2012_1	2	1520
RHOE_09.08_2012_1	16	1820
RHOE_09.08_2012_1	34	1860
RHOE_09.08_2012_1	14	1980
RHOE_09.08_2012_1	42	2030
RHOE_09.08_2012_1	1	4070
RHOE_09.08_2012_1	12	4240
RHOE_09.08_2012_1	43	4290
RHOE_09.08_2012_1	4	5820
RHOE_09.08_2012_11	1	70
RHOE_09.08_2012_11	1	90
RHOE_09.08_2012_11	3	720
RHOE_09.08_2012_11	1	1220
RHOE_09.08_2012_11	2	1520
RHOE_09.08_2012_11	13	1860
RHOE_09.08_2012_11	5	1980
RHOE_09.08_2012_11	12	2030
RHOE_09.08_2012_11	2	4070
RHOE_09.08_2012_11	11	4240
RHOE_09.08_2012_11	17	4290
RHOE_09.08_2012_12	2	720
RHOE_09.08_2012_12	1	1220
RHOE_09.08_2012_12	2	1520
RHOE_09.08_2012_12	11	1860
RHOE_09.08_2012_12	5	2030
RHOE_09.08_2012_12	1	4070
RHOE_09.08_2012_12	8	4240
RHOE_09.08_2012_12	8	5820
RHOE_09.08_2012_2	2	720
RHOE_09.08_2012_2	1	1220
RHOE_09.08_2012_2	2	1840
RHOE_09.08_2012_2	7	1860
RHOE_09.08_2012_2	3	4240
RHOE_09.08_2012_2	5	4290
RHOE_09.08_2013_1	1	90
RHOE_09.08_2013_1	12	1860
RHOE_09.08_2013_1	1	1980
RHOE_09.08_2013_1	15	2030
RHOE_09.08_2013_1	1	4070
RHOE_09.08_2013_1	7	4240
RHOE_09.08_2013_1	9	4290
RHOE_09.08_2013_11	1	70
RHOE_09.08_2013_11	2	90
RHOE_09.08_2013_11	4	720
RHOE_09.08_2013_11	1	1220
RHOE_09.08_2013_11	2	1820
RHOE_09.08_2013_11	13	1860
RHOE_09.08_2013_11	11	1980
RHOE_09.08_2013_11	17	2030
RHOE_09.08_2013_11	2	4070
RHOE_09.08_2013_11	11	4240
RHOE_09.08_2013_11	23	4290
RHOE_09.08_2013_12	3	90
RHOE_09.08_2013_12	5	720
RHOE_09.08_2013_12	1	1220
RHOE_09.08_2013_12	2	1520
RHOE_09.08_2013_12	14	1860
RHOE_09.08_2013_12	6	2030
RHOE_09.08_2013_12	1	4070
RHOE_09.08_2013_12	7	4240
RHOE_09.08_2013_12	6	4290
RHOE_09.08_2013_12	1	5820
RHOE_09.08_2013_12	1	5920
RHOE_09.08_2013_2	2	90
RHOE_09.08_2013_2	2	720
RHOE_09.08_2013_2	1	1220
RHOE_09.08_2013_2	1	1520
RHOE_09.08_2013_2	4	1840
RHOE_09.08_2013_2	4	1860
RHOE_09.08_2013_2	2	2030
RHOE_09.08_2013_2	1	4070
RHOE_09.08_2013_2	5	4240
RHOE_09.08_2013_2	7	4290
RHOE_09.08_2014_1	1	90
RHOE_09.08_2014_1	2	720
RHOE_09.08_2014_1	16	1860
RHOE_09.08_2014_1	11	1980
RHOE_09.08_2014_1	11	2030
RHOE_09.08_2014_1	3	4070
RHOE_09.08_2014_1	3	4240
RHOE_09.08_2014_1	4	4290
RHOE_09.08_2014_2	3	90
RHOE_09.08_2014_2	6	720
RHOE_09.08_2014_2	1	950
RHOE_09.08_2014_2	1	1220
RHOE_09.08_2014_2	2	1520
RHOE_09.08_2014_2	2	1820
RHOE_09.08_2014_2	9	1860
RHOE_09.08_2014_2	9	1980
RHOE_09.08_2014_2	19	2030
RHOE_09.08_2014_2	2	4070
RHOE_09.08_2014_2	6	4240
RHOE_09.08_2014_2	11	4290
RHOE_09.08_2014_2	7	5820
RHOE_09.09_2005_1	5	5180
RHOE_09.09_2007_1	1	5180
RHOE_09.09_2009_1	2	5190
RHOE_09.09_2009_1	240	5820
RHOE_09.09_2009_1	6	5900
RHOE_09.09_2009_1	1	5920
RHOE_09.09_2009_12	1	5190
RHOE_09.09_2010_1	2	5900
RHOE_09.09_2010_1	3	5920
RHOE_09.09_2010_2	1	5180
RHOE_09.09_2011_1	2	5180
RHOE_09.09_2011_1	1	5190
RHOE_09.09_2011_1	27	5820
RHOE_09.09_2011_2	1	1860
RHOE_09.09_2011_2	1	5180
RHOE_09.09_2011_2	3	5190
RHOE_09.09_2012_1	1	1220
RHOE_09.09_2012_1	38	5820
RHOE_09.09_2012_1	1	5920
RHOE_09.10_1995_1	2	1220
RHOE_09.10_1995_1	31	1860
RHOE_09.10_1995_1	29	4240
RHOE_09.10_1995_1	37	4290
RHOE_09.10_1995_1	55	5820
RHOE_09.10_1995_1	1	5900
RHOE_09.10_1996_1	3	90
RHOE_09.10_1996_1	1	1520
RHOE_09.10_1996_1	56	1860
RHOE_09.10_1996_1	28	4240
RHOE_09.10_1996_1	30	4290
RHOE_09.10_1997_1	2	1520
RHOE_09.10_1997_1	16	1860
RHOE_09.10_1997_1	14	4240
RHOE_09.10_1997_1	40	4290
RHOE_09.10_1997_1	470	5820
RHOE_09.10_1997_1	10	5900
RHOE_09.10_1999_1	1	90
RHOE_09.10_1999_1	44	1860
RHOE_09.10_1999_1	4	1980
RHOE_09.10_1999_1	23	4240
RHOE_09.10_1999_1	40	4290
RHOE_09.10_1999_1	200	5820
RHOE_09.10_1999_1	12	5900
RHOE_09.10_1999_1	2	5920
RHOE_09.10_2000_1	1	720
RHOE_09.10_2000_1	1	1520
RHOE_09.10_2000_1	56	1860
RHOE_09.10_2000_1	7	4240
RHOE_09.10_2000_1	66	4290
RHOE_09.10_2000_1	94	5820
RHOE_09.10_2000_1	6	5900
RHOE_09.10_2001_1	24	1860
RHOE_09.10_2001_1	10	4240
RHOE_09.10_2001_1	35	4290
RHOE_09.10_2001_1	170	5820
RHOE_09.10_2002_1	18	1860
RHOE_09.10_2002_1	19	4240
RHOE_09.10_2002_1	17	4290
RHOE_09.10_2002_1	120	5820
RHOE_09.10_2002_1	1	5920
RHOE_09.10_2003_1	1	1520
RHOE_09.10_2003_1	11	1860
RHOE_09.10_2003_1	41	4240
RHOE_09.10_2003_1	64	4290
RHOE_09.10_2003_1	142	5820
RHOE_09.10_2003_1	9	5900
RHOE_09.10_2003_1	3	5920
RHOE_09.10_2004_1	1	90
RHOE_09.10_2004_1	6	1520
RHOE_09.10_2004_1	17	1860
RHOE_09.10_2004_1	12	1980
RHOE_09.10_2004_1	15	2030
RHOE_09.10_2004_1	22	4240
RHOE_09.10_2004_1	85	4290
RHOE_09.10_2004_1	140	5820
RHOE_09.10_2004_1	7	5900
RHOE_09.10_2005_1	2	70
RHOE_09.10_2005_1	1	90
RHOE_09.10_2005_1	6	1520
RHOE_09.10_2005_1	4	1820
RHOE_09.10_2005_1	50	1860
RHOE_09.10_2005_1	3	1940
RHOE_09.10_2005_1	13	1980
RHOE_09.10_2005_1	70	2030
RHOE_09.10_2005_1	20	4070
RHOE_09.10_2005_1	17	4240
RHOE_09.10_2005_1	99	4290
RHOE_09.10_2005_1	200	5820
RHOE_09.10_2005_1	9	5900
RHOE_09.10_2006_1	1	70
RHOE_09.10_2006_1	6	720
RHOE_09.10_2006_1	1	1220
RHOE_09.10_2006_1	3	1520
RHOE_09.10_2006_1	27	1860
RHOE_09.10_2006_1	26	1980
RHOE_09.10_2006_1	32	2030
RHOE_09.10_2006_1	33	4240
RHOE_09.10_2006_1	176	4290
RHOE_09.10_2006_1	90	5820
RHOE_09.10_2006_1	7	5900
RHOE_09.10_2006_1	1	5920
RHOE_09.10_2007_1	1	70
RHOE_09.10_2007_1	2	90
RHOE_09.10_2007_1	2	720
RHOE_09.10_2007_1	1	1220
RHOE_09.10_2007_1	8	1520
RHOE_09.10_2007_1	20	1860
RHOE_09.10_2007_1	17	1980
RHOE_09.10_2007_1	2	2030
RHOE_09.10_2007_1	18	4240
RHOE_09.10_2007_1	102	4290
RHOE_09.10_2007_1	56	5820
RHOE_09.10_2007_1	4	5900
RHOE_09.10_2007_1	2	5920
RHOE_09.10_2008_1	2	90
RHOE_09.10_2008_1	3	720
RHOE_09.10_2008_1	3	1520
RHOE_09.10_2008_1	10	1860
RHOE_09.10_2008_1	9	1980
RHOE_09.10_2008_1	10	2030
RHOE_09.10_2008_1	23	4240
RHOE_09.10_2008_1	76	4290
RHOE_09.10_2008_1	29	5820
RHOE_09.10_2009_1	1	70
RHOE_09.10_2009_1	5	720
RHOE_09.10_2009_1	11	1520
RHOE_09.10_2009_1	1	1780
RHOE_09.10_2009_1	20	1860
RHOE_09.10_2009_1	9	2030
RHOE_09.10_2009_1	12	4240
RHOE_09.10_2009_1	140	4290
RHOE_09.10_2009_1	99	5820
RHOE_09.10_2009_1	2	5900
RHOE_09.10_2010_1	1	70
RHOE_09.10_2010_1	1	1220
RHOE_09.10_2010_1	2	1520
RHOE_09.10_2010_1	9	1660
RHOE_09.10_2010_1	2	1820
RHOE_09.10_2010_1	16	1860
RHOE_09.10_2010_1	3	2030
RHOE_09.10_2010_1	13	4240
RHOE_09.10_2010_1	98	4290
RHOE_09.10_2010_1	33	5820
RHOE_09.10_2010_12	1	70
RHOE_09.10_2010_12	1	1220
RHOE_09.10_2010_12	5	1520
RHOE_09.10_2010_12	12	1660
RHOE_09.10_2010_12	1	1780
